Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Asia meridional,SAS,359.23166942006247,453.23760409734376,1366.0594252826627,1383.3169085385414,1496.0149957046251,1543.0481307213986,1652.2518008192276,1867.4439679331722,1894.0088835740553,1959.5258447915628,1823.7129116295528,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Asia meridional (BIRF y la AIF),TSA,359.23166942006247,453.23760409734376,1366.0594252826627,1383.3169085385414,1496.0149957046251,1543.0481307213986,1652.2518008192276,1867.4439679331722,1894.0088835740553,1959.5258447915628,1823.7129116295528,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,África al sur del Sahara,SSF,670.98645801000555,635.90895363947584,1828.3055774263773,1892.8476357762772,1909.0332284984945,1688.3272514601565,1529.4392563650249,1589.3700132899157,1627.1103599195328,1630.127377862816,1501.1529211467648,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,África al sur del Sahara (excluido altos ingresos),SSA,670.35218076976514,635.055924463374,1827.3266535479654,1891.6196826079033,1907.8270768938205,1687.1017983713632,1528.1855352617436,1588.0597044435094,1625.820971148245,1628.8411270646127,1500.3499974271938,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,África al sur del Sahara (BIRF y la AIF),TSS,670.98645801000532,635.90895363947584,1828.305577426378,1892.8476357762761,1909.0332284984945,1688.3272514601563,1529.4392563650247,1589.3700132899155,1627.1103599195333,1630.1273778628158,1501.1529211467653,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Ingreso mediano alto,UMC,1331.2154858800379,1975.3278102261527,8035.98111800812,8559.8512395648722,8754.5374570617987,8155.8818021731295,8053.1678841743051,8846.47638579569,9468.9329833438314,9572.8727866279223,9177.8918271444527,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Mundo,WLD,4306.6754732084546,5533.2266714670259,10623.339875391226,10792.728532275474,10958.029100867172,10223.247929215477,10266.023304894041,10802.321862571078,11348.248606860614,11396.988473463529,10916.080833854603,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Afganistán,AFG,..,..,638.84585160728932,624.315454506615,614.2233423603916,556.00722086144322,512.01277812935655,516.67986221054309,485.66841872980785,494.17934988602889,516.74787080755777,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Albania,ALB,617.23043551550541,1126.6833401071663,4247.6300474819427,4413.0620052890326,4578.6332081215487,3952.8025380752738,4124.05538986272,4531.0193737688978,5287.6636944691336,5395.6595318537547,5246.0963456098907,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Argelia,DZA,2408.8229852320751,1765.0271461160066,5592.220114657528,5499.5873310533379,5493.05669453687,4177.8895415169045,3946.4524471253653,4109.698216957273,4142.0185584291658,3989.6682764523566,3306.8582083810356,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Samoa Americana,ASM,..,..,11496.524097792308,11450.724195487912,11525.156387230916,12059.635164677633,12038.249699492277,11003.829764280705,11521.609779845297,11715.360138848713,12844.900990995888,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Andorra,AND,18878.852313064308,21854.246803061382,38686.46126350751,39540.724813746063,41303.929371446415,35770.776704408534,37475.63505875261,38964.90447826498,41791.969837241115,40897.330872866914,..,..
PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,Angola,AGO,947.70426207130879,556.83863167492666,5100.09702685927,5254.88112606683,5408.4117000208216,4166.97983330278,3506.0731281883218,4095.8100568706991,3289.6439947667841,2809.6260883912914,1776.1668678953081,..
